,algo,init_type,eval_count,parameters,energy,std,optimizer_name
220,1,,221,"{'gammas': array([0.60799663]), 'betas': array([6.00426884])}",-0.9051563013727892,0.0,NELDER_MEAD
221,1,,222,"{'gammas': array([0.60035033]), 'betas': array([5.95276864])}",-0.9271682431117656,0.0,NELDER_MEAD
222,1,,223,"{'gammas': array([0.54544963]), 'betas': array([5.9469274])}",-0.9208550329166778,0.0,NELDER_MEAD
223,1,,224,"{'gammas': array([0.60912449]), 'betas': array([5.96637384])}",-0.9263354904827512,0.0,NELDER_MEAD
224,1,,225,"{'gammas': array([0.63402607]), 'betas': array([5.95212772])}",-0.9241993144263247,0.0,NELDER_MEAD
225,1,,226,"{'gammas': array([0.59009308]), 'betas': array([5.963293])}",-0.9266574141750075,0.0,NELDER_MEAD
226,1,,227,"{'gammas': array([0.58131891]), 'betas': array([5.94968779])}",-0.9263869988536879,0.0,NELDER_MEAD
227,1,,228,"{'gammas': array([0.58827031]), 'betas': array([5.9538593])}",-0.9270728414454054,0.0,NELDER_MEAD
228,1,,229,"{'gammas': array([0.59852756]), 'betas': array([5.94333494])}",-0.9255427537100978,0.0,NELDER_MEAD
229,1,,230,"{'gammas': array([0.5922017]), 'betas': array([5.95830348])}",-0.9272102943054826,0.0,NELDER_MEAD
230,1,,231,"{'gammas': array([0.60428172]), 'betas': array([5.95721282])}",-0.9272771665127182,0.0,NELDER_MEAD
231,1,,232,"{'gammas': array([0.61228742]), 'betas': array([5.95888957])}",-0.9269435942085184,0.0,NELDER_MEAD
232,1,,233,"{'gammas': array([0.59613309]), 'betas': array([5.96274766])}",-0.9269412287856695,0.0,NELDER_MEAD
233,1,,234,"{'gammas': array([0.59929602]), 'betas': array([5.95526339])}",-0.9273195617949161,0.0,NELDER_MEAD
234,1,,235,"{'gammas': array([0.61137604]), 'betas': array([5.95417272])}",-0.9268735036081979,0.0,NELDER_MEAD
235,1,,236,"{'gammas': array([0.59699528]), 'betas': array([5.95727079])}",-0.9273332248476431,0.0,NELDER_MEAD
236,1,,237,"{'gammas': array([0.59200958]), 'betas': array([5.95532137])}",-0.9272420488440765,0.0,NELDER_MEAD
237,1,,238,"{'gammas': array([0.60121368]), 'betas': array([5.95673995])}",-0.9273295653881634,0.0,NELDER_MEAD
238,1,,239,"{'gammas': array([0.59891295]), 'betas': array([5.95874736])}",-0.9273036678706462,0.0,NELDER_MEAD
239,1,,240,"{'gammas': array([0.59920025]), 'betas': array([5.95613438])}",-0.9273389446129892,0.0,NELDER_MEAD
240,1,,241,"{'gammas': array([0.59498185]), 'betas': array([5.95666522])}",-0.9273143388825925,0.0,NELDER_MEAD
241,1,,242,"{'gammas': array([0.59965572]), 'betas': array([5.95672127])}",-0.9273415521871409,0.0,NELDER_MEAD
242,1,,243,"{'gammas': array([0.60186069]), 'betas': array([5.95558486])}",-0.9273020418488278,0.0,NELDER_MEAD
243,1,,244,"{'gammas': array([0.59821163]), 'betas': array([5.95684931])}",-0.9273430483000773,0.0,NELDER_MEAD
244,1,,245,"{'gammas': array([0.59866711]), 'betas': array([5.9574362])}",-0.9273387653613545,0.0,NELDER_MEAD
245,1,,246,"{'gammas': array([0.59906696]), 'betas': array([5.95645984])}",-0.9273424272272179,0.0,NELDER_MEAD
246,1,,247,"{'gammas': array([0.59762287]), 'betas': array([5.95658788])}",-0.9273413800640932,0.0,NELDER_MEAD
247,1,,248,"{'gammas': array([0.59914751]), 'betas': array([5.95668792])}",-0.927343152209735,0.0,NELDER_MEAD
248,1,,249,"{'gammas': array([0.59829218]), 'betas': array([5.9570774])}",-0.927342016395229,0.0,NELDER_MEAD
249,1,,250,"{'gammas': array([0.59887327]), 'betas': array([5.95661423])}",-0.92734343877882,0.0,NELDER_MEAD
250,1,,251,"{'gammas': array([0.59980915]), 'betas': array([5.95645284])}",-0.9273395292261819,0.0,NELDER_MEAD
251,1,,252,"{'gammas': array([0.59861101]), 'betas': array([5.95675019])}",-0.9273437086153435,0.0,NELDER_MEAD
252,1,,253,"{'gammas': array([0.59833677]), 'betas': array([5.9566765])}",-0.9273434813358802,0.0,NELDER_MEAD
253,1,,254,"{'gammas': array([0.59807451]), 'betas': array([5.95681246])}",-0.9273428165825719,0.0,NELDER_MEAD
254,1,,255,"{'gammas': array([0.59867358]), 'betas': array([5.95666379])}",-0.9273436684459841,0.0,NELDER_MEAD
255,1,,256,"{'gammas': array([0.59894782]), 'betas': array([5.95673748])}",-0.9273435460025249,0.0,NELDER_MEAD
256,1,,257,"{'gammas': array([0.59879506]), 'betas': array([5.95672224])}",-0.9273436783296154,0.0,NELDER_MEAD
257,1,,258,"{'gammas': array([0.59873249]), 'betas': array([5.95680864])}",-0.9273436616036002,0.0,NELDER_MEAD
258,1,,259,"{'gammas': array([0.59868831]), 'betas': array([5.9567])}",-0.9273437050404747,0.0,NELDER_MEAD
259,1,,260,"{'gammas': array([0.59850426]), 'betas': array([5.95672796])}",-0.9273436637177871,0.0,NELDER_MEAD
260,1,,261,"{'gammas': array([0.59872236]), 'betas': array([5.95672367])}",-0.9273437099371433,0.0,NELDER_MEAD
261,1,,262,"{'gammas': array([0.59864506]), 'betas': array([5.95677386])}",-0.9273437009472048,0.0,NELDER_MEAD
262,1,,263,"{'gammas': array([0.5986775]), 'betas': array([5.95671846])}",-0.9273437160616648,0.0,NELDER_MEAD
263,1,,264,"{'gammas': array([5.06511674]), 'betas': array([-0.22878759])}",0.6271539465818017,0.0,NELDER_MEAD
264,1,,265,"{'gammas': array([5.06511674]), 'betas': array([-0.24022697])}",0.6538142983833535,0.0,NELDER_MEAD
265,1,,266,"{'gammas': array([5.31837257]), 'betas': array([-0.22878759])}",0.9551015972355714,0.0,NELDER_MEAD
266,1,,267,"{'gammas': array([4.8118609]), 'betas': array([-0.24022697])}",0.315045591332162,0.0,NELDER_MEAD
267,1,,268,"{'gammas': array([4.55860506]), 'betas': array([-0.24594666])}",0.0621455280388715,0.0,NELDER_MEAD
268,1,,269,"{'gammas': array([4.55860506]), 'betas': array([-0.23450728])}",0.06171666347353215,0.0,NELDER_MEAD
269,1,,270,"{'gammas': array([4.30534923]), 'betas': array([-0.23164744])}",-0.11709959643005124,0.0,NELDER_MEAD
270,1,,271,"{'gammas': array([3.79883755]), 'betas': array([-0.2488065])}",-0.34722250520959236,0.0,NELDER_MEAD
271,1,,272,"{'gammas': array([3.16569796]), 'betas': array([-0.25881596])}",-0.02085559828412717,0.0,NELDER_MEAD
272,1,,273,"{'gammas': array([3.54558172]), 'betas': array([-0.23450728])}",-0.2845282927157434,0.0,NELDER_MEAD
273,1,,274,"{'gammas': array([3.03907004]), 'betas': array([-0.25166635])}",0.08294401763508026,0.0,NELDER_MEAD
274,1,,275,"{'gammas': array([3.98877943]), 'betas': array([-0.23665216])}",-0.28714233711850334,0.0,NELDER_MEAD
275,1,,276,"{'gammas': array([4.24203527]), 'betas': array([-0.25095139])}",-0.169649582951792,0.0,NELDER_MEAD
276,1,,277,"{'gammas': array([3.7196951]), 'betas': array([-0.23861831])}",-0.33491106389418235,0.0,NELDER_MEAD
277,1,,278,"{'gammas': array([3.52975323]), 'betas': array([-0.25077265])}",-0.2921470229823588,0.0,NELDER_MEAD
278,1,,279,"{'gammas': array([3.64450978]), 'betas': array([-0.24724253])}",-0.3320252309583783,0.0,NELDER_MEAD
279,1,,280,"{'gammas': array([3.87402288]), 'betas': array([-0.24018229])}",-0.3259964850441873,0.0,NELDER_MEAD
280,1,,281,"{'gammas': array([3.70188805]), 'betas': array([-0.24547747])}",-0.3409524847780877,0.0,NELDER_MEAD
281,1,,282,"{'gammas': array([3.7810305]), 'betas': array([-0.25566566])}",-0.35613521852292906,0.0,NELDER_MEAD
282,1,,283,"{'gammas': array([3.8116982]), 'betas': array([-0.26418934])}",-0.36368376316764106,0.0,NELDER_MEAD
283,1,,284,"{'gammas': array([3.9086477]), 'betas': array([-0.26751838])}",-0.3486129252524801,0.0,NELDER_MEAD
284,1,,285,"{'gammas': array([3.92150835]), 'betas': array([-0.28290122])}",-0.361125593225022,0.0,NELDER_MEAD
285,1,,286,"{'gammas': array([3.82455885]), 'betas': array([-0.27957218])}",-0.37896668599259853,0.0,NELDER_MEAD
286,1,,287,"{'gammas': array([3.78251442]), 'betas': array([-0.28559908])}",-0.38843607660793555,0.0,NELDER_MEAD
287,1,,288,"{'gammas': array([3.67270428]), 'betas': array([-0.2668872])}",-0.35913630454243006,0.0,NELDER_MEAD
288,1,,289,"{'gammas': array([3.85930733]), 'betas': array([-0.27889771])}",-0.37273686585914056,0.0,NELDER_MEAD
289,1,,290,"{'gammas': array([3.83012355]), 'betas': array([-0.30030745])}",-0.39928673272577386,0.0,NELDER_MEAD
290,1,,291,"{'gammas': array([3.83933623]), 'betas': array([-0.31836651])}",-0.4148345165352648,0.0,NELDER_MEAD
291,1,,292,"{'gammas': array([3.76254332]), 'betas': array([-0.32506787])}",-0.42486779782635076,0.0,NELDER_MEAD
292,1,,293,"{'gammas': array([3.71416132]), 'betas': array([-0.34815295])}",-0.43685607261425563,0.0,NELDER_MEAD
293,1,,294,"{'gammas': array([3.77098312]), 'betas': array([-0.38092038])}",-0.4635540066672137,0.0,NELDER_MEAD
294,1,,295,"{'gammas': array([3.76521747]), 'betas': array([-0.42858103])}",-0.48225634793033756,0.0,NELDER_MEAD
295,1,,296,"{'gammas': array([3.64004256]), 'betas': array([-0.45836747])}",-0.448699014864669,0.0,NELDER_MEAD
296,1,,297,"{'gammas': array([3.69109871]), 'betas': array([-0.53879554])}",-0.4529395222582164,0.0,NELDER_MEAD
297,1,,298,"{'gammas': array([3.81627362]), 'betas': array([-0.5090091])}",-0.48984246909321333,0.0,NELDER_MEAD
298,1,,299,"{'gammas': array([3.90438916]), 'betas': array([-0.53432992])}",-0.4795059500493683,0.0,NELDER_MEAD
299,1,,300,"{'gammas': array([3.89039238]), 'betas': array([-0.39879458])}",-0.46178918396495977,0.0,NELDER_MEAD
300,1,,301,"{'gammas': array([3.84056896]), 'betas': array([-0.43379482])}",-0.4842785989393038,0.0,NELDER_MEAD
301,1,,302,"{'gammas': array([3.89162512]), 'betas': array([-0.5142229])}",-0.4848249484340501,0.0,NELDER_MEAD
302,1,,303,"{'gammas': array([3.86732978]), 'betas': array([-0.58943718])}",-0.4611992028755501,0.0,NELDER_MEAD
303,1,,304,"{'gammas': array([3.84725917]), 'betas': array([-0.47270541])}",-0.4908593056198643,0.0,NELDER_MEAD
304,1,,305,"{'gammas': array([3.77190767]), 'betas': array([-0.46749161])}",-0.48892009607527187,0.0,NELDER_MEAD
305,1,,306,"{'gammas': array([3.80183703]), 'betas': array([-0.47917443])}",-0.4917176161412571,0.0,NELDER_MEAD
306,1,,307,"{'gammas': array([3.83282258]), 'betas': array([-0.44287074])}",-0.4872715385423785,0.0,NELDER_MEAD
307,1,,308,"{'gammas': array([3.82041086]), 'betas': array([-0.49247451])}",-0.4918443513984639,0.0,NELDER_MEAD
308,1,,309,"{'gammas': array([3.77498873]), 'betas': array([-0.49894354])}",-0.4876746294356108,0.0,NELDER_MEAD
309,1,,310,"{'gammas': array([3.82919156]), 'betas': array([-0.47926494])}",-0.49208360446440036,0.0,NELDER_MEAD
310,1,,311,"{'gammas': array([3.84776539]), 'betas': array([-0.49256502])}",-0.49117925070847407,0.0,NELDER_MEAD
311,1,,312,"{'gammas': array([3.81331912]), 'betas': array([-0.48252208])}",-0.49210719628316835,0.0,NELDER_MEAD
312,1,,313,"{'gammas': array([3.82209982]), 'betas': array([-0.46931251])}",-0.4917518756788622,0.0,NELDER_MEAD
313,1,,314,"{'gammas': array([3.8208331]), 'betas': array([-0.48668401])}",-0.4921224227360399,0.0,NELDER_MEAD
314,1,,315,"{'gammas': array([3.80496067]), 'betas': array([-0.48994115])}",-0.49151387649223743,0.0,NELDER_MEAD
315,1,,316,"{'gammas': array([3.82313384]), 'betas': array([-0.48193399])}",-0.49219630690543614,0.0,NELDER_MEAD
316,1,,317,"{'gammas': array([3.83064781]), 'betas': array([-0.48609592])}",-0.4920609974777834,0.0,NELDER_MEAD
317,1,,318,"{'gammas': array([3.8176513]), 'betas': array([-0.48341554])}",-0.49216778772264247,0.0,NELDER_MEAD
318,1,,319,"{'gammas': array([3.81995203]), 'betas': array([-0.47866552])}",-0.4921775841483583,0.0,NELDER_MEAD
319,1,,320,"{'gammas': array([3.82543457]), 'betas': array([-0.47718398])}",-0.492104352119066,0.0,NELDER_MEAD
320,1,,321,"{'gammas': array([3.81959711]), 'betas': array([-0.48185765])}",-0.4921967453408191,0.0,NELDER_MEAD
321,1,,322,"{'gammas': array([3.82277892]), 'betas': array([-0.48512612])}",-0.4921657533788848,0.0,NELDER_MEAD
322,1,,323,"{'gammas': array([3.82065875]), 'betas': array([-0.48028067])}",-0.4921963899231728,0.0,NELDER_MEAD
323,1,,324,"{'gammas': array([3.81712203]), 'betas': array([-0.48020433])}",-0.4921779884329968,0.0,NELDER_MEAD
324,1,,325,"{'gammas': array([3.82163088]), 'betas': array([-0.48150158])}",-0.4922007188801371,0.0,NELDER_MEAD
325,1,,326,"{'gammas': array([3.82056925]), 'betas': array([-0.48307855])}",-0.4921928181160716,0.0,NELDER_MEAD
326,1,,327,"{'gammas': array([3.82063638]), 'betas': array([-0.48098014])}",-0.4921998301913464,0.0,NELDER_MEAD
327,1,,328,"{'gammas': array([3.82267015]), 'betas': array([-0.48062407])}",-0.492194330454988,0.0,NELDER_MEAD
328,1,,329,"{'gammas': array([3.82036537]), 'betas': array([-0.48154926])}",-0.49220000493984994,0.0,NELDER_MEAD
329,1,,330,"{'gammas': array([3.82135988]), 'betas': array([-0.48207069])}",-0.49220027164313956,0.0,NELDER_MEAD
330,1,,331,"{'gammas': array([3.82262539]), 'betas': array([-0.48202301])}",-0.4921983022246292,0.0,NELDER_MEAD
331,1,,332,"{'gammas': array([3.82093038]), 'betas': array([-0.48166769])}",-0.4922008080231738,0.0,NELDER_MEAD
332,1,,333,"{'gammas': array([3.82120138]), 'betas': array([-0.48109858])}",-0.49220035171948767,0.0,NELDER_MEAD
333,1,,334,"{'gammas': array([3.82124101]), 'betas': array([-0.48134161])}",-0.4922008293097624,0.0,NELDER_MEAD
334,1,,335,"{'gammas': array([3.8205405]), 'betas': array([-0.48150773])}",-0.4922003815882686,0.0,NELDER_MEAD
335,1,,336,"{'gammas': array([3.82135829]), 'betas': array([-0.48150311])}",-0.4922009357221186,0.0,NELDER_MEAD
336,1,,337,"{'gammas': array([3.82166892]), 'betas': array([-0.48117703])}",-0.4922001123644992,0.0,NELDER_MEAD
337,1,,338,"{'gammas': array([3.82111501]), 'betas': array([-0.48154503])}",-0.49220096539150965,0.0,NELDER_MEAD
338,1,,339,"{'gammas': array([3.82123229]), 'betas': array([-0.48170653])}",-0.49220092283648625,0.0,NELDER_MEAD
339,1,,340,"{'gammas': array([3.82123447]), 'betas': array([-0.4816153])}",-0.49220097295172494,0.0,NELDER_MEAD
340,1,,341,"{'gammas': array([3.8209912]), 'betas': array([-0.48165722])}",-0.4922008645246945,0.0,NELDER_MEAD
341,1,,342,"{'gammas': array([3.82126651]), 'betas': array([-0.48154164])}",-0.4922009745810778,0.0,NELDER_MEAD
342,1,,343,"{'gammas': array([3.82138597]), 'betas': array([-0.48161191])}",-0.4922009441436721,0.0,NELDER_MEAD
343,1,,344,"{'gammas': array([3.82118275]), 'betas': array([-0.48156175])}",-0.4922009779627391,0.0,NELDER_MEAD
344,1,,345,"{'gammas': array([3.09303213]), 'betas': array([0.15265041])}",-0.027962189811423795,0.0,NELDER_MEAD
345,1,,346,"{'gammas': array([3.09303213]), 'betas': array([0.16028293])}",-0.029180701663249577,0.0,NELDER_MEAD
346,1,,347,"{'gammas': array([3.24768374]), 'betas': array([0.15265041])}",0.05886354084469417,0.0,NELDER_MEAD
347,1,,348,"{'gammas': array([2.93838053]), 'betas': array([0.16028293])}",-0.11849257946798446,0.0,NELDER_MEAD
348,1,,349,"{'gammas': array([2.78372892]), 'betas': array([0.16409919])}",-0.19301249883840363,0.0,NELDER_MEAD
349,1,,350,"{'gammas': array([2.78372892]), 'betas': array([0.17173171])}",-0.20115775298679744,0.0,NELDER_MEAD
350,1,,351,"{'gammas': array([2.62907731]), 'betas': array([0.18127236])}",-0.2555489124988497,0.0,NELDER_MEAD
351,1,,352,"{'gammas': array([2.3197741]), 'betas': array([0.18508862])}",-0.23445992035530214,0.0,NELDER_MEAD
352,1,,353,"{'gammas': array([2.16512249]), 'betas': array([0.20226179])}",-0.19497451253944925,0.0,NELDER_MEAD
353,1,,354,"{'gammas': array([2.3197741]), 'betas': array([0.19272114])}",-0.2439430513035733,0.0,NELDER_MEAD
354,1,,355,"{'gammas': array([2.62907731]), 'betas': array([0.18890488])}",-0.26535387864449567,0.0,NELDER_MEAD
355,1,,356,"{'gammas': array([2.78372892]), 'betas': array([0.19081301])}",-0.22090475735275691,0.0,NELDER_MEAD
356,1,,357,"{'gammas': array([2.93838053]), 'betas': array([0.1774561])}",-0.12960253915111403,0.0,NELDER_MEAD
357,1,,358,"{'gammas': array([2.47442571]), 'betas': array([0.18890488])}",-0.270601337444903,0.0,NELDER_MEAD
358,1,,359,"{'gammas': array([2.47442571]), 'betas': array([0.1965374])}",-0.2808159195867225,0.0,NELDER_MEAD
359,1,,360,"{'gammas': array([2.3970999]), 'betas': array([0.20416992])}",-0.27873926956647815,0.0,NELDER_MEAD
360,1,,361,"{'gammas': array([2.3197741]), 'betas': array([0.1965374])}",-0.2486498624526664,0.0,NELDER_MEAD
361,1,,362,"{'gammas': array([2.55175151]), 'betas': array([0.19081301])}",-0.27558151063516567,0.0,NELDER_MEAD
362,1,,363,"{'gammas': array([2.55175151]), 'betas': array([0.19844553])}",-0.2856515586717392,0.0,NELDER_MEAD
363,1,,364,"{'gammas': array([2.59041441]), 'betas': array([0.20321586])}",-0.2889646337631189,0.0,NELDER_MEAD
364,1,,365,"{'gammas': array([2.51308861]), 'betas': array([0.20894025])}",-0.2995022234198782,0.0,NELDER_MEAD
365,1,,366,"{'gammas': array([2.49375716]), 'betas': array([0.21800387])}",-0.31025669301424547,0.0,NELDER_MEAD
366,1,,367,"{'gammas': array([2.60974586]), 'betas': array([0.22468232])}",-0.31264242366649697,0.0,NELDER_MEAD
367,1,,368,"{'gammas': array([2.67740594]), 'betas': array([0.23875478])}",-0.3118317161593616,0.0,NELDER_MEAD
368,1,,369,"{'gammas': array([2.51308861]), 'betas': array([0.23947033])}",-0.3375282013770727,0.0,NELDER_MEAD
369,1,,370,"{'gammas': array([2.47442571]), 'betas': array([0.25759756])}",-0.35653728402938345,0.0,NELDER_MEAD
370,1,,371,"{'gammas': array([2.59041441]), 'betas': array([0.26427602])}",-0.3601831539580776,0.0,NELDER_MEAD
371,1,,372,"{'gammas': array([2.63874304]), 'betas': array([0.2874121])}",-0.3716645912553156,0.0,NELDER_MEAD
372,1,,373,"{'gammas': array([2.50342288]), 'betas': array([0.32032734])}",-0.42116501271804385,0.0,NELDER_MEAD
373,1,,374,"{'gammas': array([2.45026139]), 'betas': array([0.36814985])}",-0.45411625725915183,0.0,NELDER_MEAD
374,1,,375,"{'gammas': array([2.61457873]), 'betas': array([0.39796439])}",-0.45037506672897254,0.0,NELDER_MEAD
375,1,,376,"{'gammas': array([2.42609708]), 'betas': array([0.47870214])}",-0.490373006070159,0.0,NELDER_MEAD
376,1,,377,"{'gammas': array([2.3197741]), 'betas': array([0.57434716])}",-0.45622487741684337,0.0,NELDER_MEAD
377,1,,378,"{'gammas': array([2.26177975]), 'betas': array([0.44888761])}",-0.4344779839186281,0.0,NELDER_MEAD
378,1,,379,"{'gammas': array([2.52637898]), 'betas': array([0.41069519])}",-0.4757314031527861,0.0,NELDER_MEAD
379,1,,380,"{'gammas': array([2.50221467]), 'betas': array([0.52124748])}",-0.48391814029357094,0.0,NELDER_MEAD
380,1,,381,"{'gammas': array([2.40193277]), 'betas': array([0.58925443])}",-0.46103801212990936,0.0,NELDER_MEAD
381,1,,382,"{'gammas': array([2.49526743]), 'betas': array([0.455335])}",-0.48944998096374503,0.0,NELDER_MEAD
382,1,,383,"{'gammas': array([2.41914984]), 'betas': array([0.41278966])}",-0.473701655412984,0.0,NELDER_MEAD
383,1,,384,"{'gammas': array([2.48144846]), 'betas': array([0.49413303])}",-0.49100093119443383,0.0,NELDER_MEAD
384,1,,385,"{'gammas': array([2.41227811]), 'betas': array([0.51750017])}",-0.4869065649860814,0.0,NELDER_MEAD
385,1,,386,"{'gammas': array([2.4745201]), 'betas': array([0.47087629])}",-0.491774381180875,0.0,NELDER_MEAD
386,1,,387,"{'gammas': array([2.52987148]), 'betas': array([0.48630718])}",-0.4855363492516035,0.0,NELDER_MEAD
387,1,,388,"{'gammas': array([2.45204068]), 'betas': array([0.4806034])}",-0.4920574943152423,0.0,NELDER_MEAD
388,1,,389,"{'gammas': array([2.44511232]), 'betas': array([0.45734667])}",-0.48975083273983333,0.0,NELDER_MEAD
389,1,,390,"{'gammas': array([2.47236443]), 'betas': array([0.48493644])}",-0.49198980563886663,0.0,NELDER_MEAD
390,1,,391,"{'gammas': array([2.44988501]), 'betas': array([0.49466354])}",-0.491651433890959,0.0,NELDER_MEAD
391,1,,392,"{'gammas': array([2.46836133]), 'betas': array([0.47682311])}",-0.4921074972742969,0.0,NELDER_MEAD
392,1,,393,"{'gammas': array([2.44803758]), 'betas': array([0.47249007])}",-0.49158690066532384,0.0,NELDER_MEAD
393,1,,394,"{'gammas': array([2.46628271]), 'betas': array([0.48182484])}",-0.4921746295863435,0.0,NELDER_MEAD
394,1,,395,"{'gammas': array([2.48260336]), 'betas': array([0.47804455])}",-0.4916535744230244,0.0,NELDER_MEAD
395,1,,396,"{'gammas': array([2.45968135]), 'betas': array([0.47996369])}",-0.49218316197116463,0.0,NELDER_MEAD
396,1,,397,"{'gammas': array([2.45760274]), 'betas': array([0.48496543])}",-0.49215522182489346,0.0,NELDER_MEAD
397,1,,398,"{'gammas': array([2.46029239]), 'betas': array([0.48292985])}",-0.4921938634915345,0.0,NELDER_MEAD
398,1,,399,"{'gammas': array([2.45369102]), 'betas': array([0.48106869])}",-0.4921046603204811,0.0,NELDER_MEAD
399,1,,400,"{'gammas': array([2.46313479]), 'betas': array([0.48163581])}",-0.4921990442264295,0.0,NELDER_MEAD
400,1,,401,"{'gammas': array([2.46374583]), 'betas': array([0.48460196])}",-0.4921648258901351,0.0,NELDER_MEAD
401,1,,402,"{'gammas': array([2.46069747]), 'betas': array([0.48112326])}",-0.4921977431702475,0.0,NELDER_MEAD
402,1,,403,"{'gammas': array([2.46353988]), 'betas': array([0.47982922])}",-0.492191314635206,0.0,NELDER_MEAD
403,1,,404,"{'gammas': array([2.46110426]), 'betas': array([0.48215469])}",-0.492199432670823,0.0,NELDER_MEAD
